,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Tot_Mos_Species
130,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",RESTUANS,18, W FARWELL AVE,150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,2007,06,2
131,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,2007,06,3
132,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,2007,06,6
133,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,2007,06,1
134,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,2007,06,4
135,2007-06-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",RESTUANS,45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,2007,06,1
136,2007-06-26,"4000 North Tripp Avenue, Chicago, IL 60641, USA",PIPIENS/RESTUANS,40, N TRIPP AVE,1,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,2007,06,1
137,2007-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",RESTUANS,46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,2007,06,2
138,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",PIPIENS/RESTUANS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,06,1
139,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",RESTUANS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,06,1
140,2007-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",RESTUANS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,2,0,2007,06,2
141,2007-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0,2007,06,2
142,2007-06-26,"2700 South Western Avenue, Chicago, IL 60608, USA",RESTUANS,27, S WESTERN AVE,34,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,1,0,2007,06,1
143,2007-06-26,"6800 West Belden Avenue, Chicago, IL 60707, USA",RESTUANS,68, W BELDEN AVE,37,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,2007,06,1
144,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",PIPIENS/RESTUANS,21, S HAMLIN AVE,40,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,5,0,2007,06,5
145,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",RESTUANS,21, S HAMLIN AVE,40,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,1,0,2007,06,1
146,2007-06-26,"3000 West 18th Street, Chicago, IL 60608, USA",RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2007,06,1
147,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",PIPIENS/RESTUANS,11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,2007,06,1
148,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",RESTUANS,11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,2007,06,1
149,2007-06-26,"2500 South Throop Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,25, S THROOP,51,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,2007,06,1
150,2007-06-26,"1000 West 95th Street, Chicago, IL 60643, USA",RESTUANS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,2007,06,2
151,2007-06-26,"1000 South California Avenue, Chicago, IL 60612, USA",PIPIENS,10, S CALIFORNIA AVE,88,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,1,0,2007,06,1
152,2007-06-26,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",PIPIENS/RESTUANS,96, S HOYNE AVE,161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,3,0,2007,06,3
153,2007-06-26,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",RESTUANS,96, S HOYNE AVE,161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,2007,06,5
154,2007-06-26,"1800 West Leland Avenue, Chicago, IL 60640, USA",RESTUANS,18, W LELAND AVE,219,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,1,0,2007,06,1
155,2007-06-29,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,2007,06,2
156,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",PIPIENS/RESTUANS,79, W FOSTER AVE,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,2007,06,1
157,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",RESTUANS,79, W FOSTER AVE,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,2007,06,2
158,2007-06-29,"2500 West Grand Avenue, Chicago, IL 60654, USA",RESTUANS,25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,2007,06,2
159,2007-06-29,"2200 North Cannon Drive, Chicago, IL 60614, USA",PIPIENS/RESTUANS,22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,2007,06,3
160,2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",RESTUANS,22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,2007,06,2
161,2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",PIPIENS,22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2007,06,1
162,2007-06-29,"1100 South Peoria Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,11, S PEORIA ST,91,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,2007,06,1
163,2007-06-29,"2200 West 89th Street, Chicago, IL 60643, USA",RESTUANS,22, W 89TH ST,96,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,0,2007,06,1
164,2007-06-29,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",RESTUANS,65, N OAK PARK AVE,143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,3,0,2007,06,3
165,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",PIPIENS/RESTUANS,75, N OAKLEY AVE,148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,2007,06,2
166,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",RESTUANS,75, N OAKLEY AVE,148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,2007,06,2
167,2007-06-29,"1500 North Long Avenue, Chicago, IL 60651, USA",RESTUANS,15, N LONG AVE,153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,2007,06,1
168,2007-06-29,"7200 North Oketo Avenue, Chicago, IL 60631, USA",PIPIENS/RESTUANS,72, N OKETO AVE,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,2007,06,2
169,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS/RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,2007,06,2
170,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,06,1
171,2007-06-29,"5000 South Central Avenue, Chicago, IL 60638, USA",PIPIENS,50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,2007,06,1
172,2007-06-29,"South Vincennes Avenue, Chicago, IL, USA",RESTUANS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,2007,06,2
173,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS/RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,2007,06,1
174,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2007,06,6
175,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,2007,06,3
176,2007-06-29,"4200 West 127th Street, Alsip, IL 60803, USA",RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0,2007,06,3
177,2007-06-29,"5300 West Agatite Avenue, Chicago, IL 60630, USA",RESTUANS,53, W AGATITE AVE,141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,06,1
178,2007-06-29,"4000 North Austin Avenue, Chicago, IL 60634, USA",RESTUANS,40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,06,1
179,2007-06-29,"Chicago, IL, USA",RESTUANS,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2007,06,1
180,2007-06-29,"4200 North Richmond Street, Chicago, IL 60618, USA",RESTUANS,42, N RICHMOND ST,146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,2007,06,2
181,2007-06-29,"1800 West Farwell Avenue, Chicago, IL 60626, USA",RESTUANS,18, W FARWELL AVE,150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,2007,06,1
182,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,2007,06,1
183,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,2007,06,5
184,2007-06-29,"3500 West 116th Street, Chicago, IL 60655, USA",RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,2007,06,6
185,2007-06-29,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",RESTUANS,37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0,2007,06,5
186,2007-06-29,"6000 North Avondale Avenue, Chicago, IL 60631, USA",RESTUANS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,06,1
187,2007-06-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,06,1
188,2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,2007,06,2
189,2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0,2007,06,3
190,2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",PIPIENS/RESTUANS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,2007,06,1
191,2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",PIPIENS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,2007,06,1
192,2007-06-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",PIPIENS/RESTUANS,61, W FULLERTON AVE,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,2007,06,1
193,2007-06-29,"6400 West Strong Street, Chicago, IL, USA",RESTUANS,64, W STRONG ST,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,2007,06,1
194,2007-06-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",RESTUANS,12, W GREENLEAF AVE,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,2007,06,1
195,2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",PIPIENS/RESTUANS,10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,2007,06,1
196,2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",RESTUANS,10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,2007,06,1
197,2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",PIPIENS/RESTUANS,20, E 111TH ST,84,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,2007,06,1
198,2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",RESTUANS,20, E 111TH ST,84,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,2007,06,1
199,2007-06-29,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,33, N RUTHERFORD AVE,144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,2007,06,1
200,2007-06-29,"1100 North Artesian Avenue, Chicago, IL 60622, USA",PIPIENS/RESTUANS,11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,2007,06,1
201,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,2007,07,3
202,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",RESTUANS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,2007,07,2
203,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,62, N MANDELL AVE,7,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,2007,07,4
204,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",RESTUANS,62, N MANDELL AVE,7,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,2007,07,4
205,2007-07-02,"7900 West Foster Avenue, Chicago, IL 60656, USA",PIPIENS/RESTUANS,79, W FOSTER AVE,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0,2007,07,3
206,2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",PIPIENS/RESTUANS,15, W WEBSTER AVE,45,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,2007,07,2
207,2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",RESTUANS,15, W WEBSTER AVE,45,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,2007,07,2
208,2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",PIPIENS/RESTUANS,25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,3,0,2007,07,3
209,2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",RESTUANS,25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,16,0,2007,07,16
210,2007-07-02,"1100 Roosevelt Road, Chicago, IL 60608, USA",RESTUANS,11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,2007,07,1
211,2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",PIPIENS/RESTUANS,22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,2007,07,2
212,2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",RESTUANS,22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,2007,07,1
213,2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",PIPIENS/RESTUANS,22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,2007,07,2
214,2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",RESTUANS,22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,3,0,2007,07,3
215,2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",PIPIENS/RESTUANS,22, W 89TH ST,96,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,07,3
216,2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",RESTUANS,22, W 89TH ST,96,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,4,0,2007,07,4
217,2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",PIPIENS,22, W 89TH ST,96,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,07,3
218,2007-07-02,"North Streeter Drive, Chicago, IL 60611, USA",PIPIENS/RESTUANS,53, N STREETER DR,129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,2,0,2007,07,2
219,2007-07-02,"North Streeter Drive, Chicago, IL 60611, USA",RESTUANS,53, N STREETER DR,129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,2007,07,1
220,2007-07-02,"7500 North Oakley Avenue, Chicago, IL 60645, USA",RESTUANS,75, N OAKLEY AVE,148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,0,2007,07,1
221,2007-07-02,"9100 West Higgins Avenue, Chicago, IL 60656, USA",RESTUANS,91, W HIGGINS AVE,9,"9100  W HIGGINS AVE, Chicago, IL",41.981964000000005,-87.812827,8,2,0,2007,07,2
222,2007-07-02,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,2007,07,6
223,2007-07-02,"7200 North Oketo Avenue, Chicago, IL 60631, USA",RESTUANS,72, N OKETO AVE,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,1,0,2007,07,1
224,2007-07-02,"3800 North California Avenue, Chicago, IL 60618, USA",RESTUANS,38, N CALIFORNIA AVE,19,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0,2007,07,1
225,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS/RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,07,1
226,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,5,0,2007,07,5
227,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,07,1
228,2007-07-02,"South Vincennes Avenue, Chicago, IL, USA",PIPIENS/RESTUANS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,2007,07,1
229,2007-07-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS/RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0,2007,07,2
230,2007-07-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,11,0,2007,07,11
231,2007-07-02,"1100 South State Street, Chicago, IL 60605, USA",RESTUANS,11, S STATE ST,92,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,2,0,2007,07,2
232,2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",PIPIENS/RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,16,0,2007,07,16
233,2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,12,0,2007,07,12
234,2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",Others,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,2007,07,2
235,2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,07,1
236,2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",RESTUANS,40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,07,1
237,2007-07-02,"Chicago, IL, USA",Others,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2007,07,1
238,2007-07-02,"4200 North Richmond Street, Chicago, IL 60618, USA",RESTUANS,42, N RICHMOND ST,146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,2007,07,1
239,2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",PIPIENS/RESTUANS,15, W GRANVILLE AVE,149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,2007,07,1
240,2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",RESTUANS,15, W GRANVILLE AVE,149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,2007,07,1
241,2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,2007,07,5
242,2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,2007,07,2
243,2007-07-02,"2500 South Millard Avenue, Chicago, IL 60623, USA",PIPIENS/RESTUANS,25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,2007,07,1
244,2007-07-02,"2100 North Lawler Avenue, Chicago, IL 60639, USA",PIPIENS/RESTUANS,21, N LAWLER AVE,154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,2007,07,1
245,2007-07-02,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,28,0,2007,07,28
246,2007-07-02,"3500 West 116th Street, Chicago, IL 60655, USA",RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,2007,07,4
247,2007-07-02,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",PIPIENS/RESTUANS,37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,2007,07,2
248,2007-07-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",RESTUANS,46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,2007,07,1
249,2007-07-02,"6000 North Avondale Avenue, Chicago, IL 60631, USA",RESTUANS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,07,1
250,2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,4,0,2007,07,4
251,2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",RESTUANS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,3,0,2007,07,3
252,2007-07-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",Others,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,07,1
253,2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,68, W BELDEN AVE,37,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,2007,07,1
254,2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",RESTUANS,68, W BELDEN AVE,37,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,2,0,2007,07,2
255,2007-07-02,"3000 West 18th Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,5,0,2007,07,5
256,2007-07-02,"1100 South California Avenue, Chicago, IL 60612, USA",PIPIENS/RESTUANS,11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0,2007,07,4
257,2007-07-02,"1100 South California Avenue, Chicago, IL 60612, USA",RESTUANS,11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,2007,07,8
258,2007-07-02,"2500 South Throop Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,25, S THROOP,51,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,2007,07,1
259,2007-07-02,"1000 West 95th Street, Chicago, IL 60643, USA",PIPIENS/RESTUANS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,2007,07,2
